PC1,PC2,KMeans_Cluster
5.437528949347517,-1.000895024163404,1
1.5436229429331447,-1.3460250584188402,1
2.9496577452241124,-1.839842844487785,1
-2.5307299608459455,0.18431441173835006,0
-0.1311220367801222,0.6878836113714476,0
0.8928687497584026,1.9251279832287493,1
0.3323133823556016,1.1782377321519288,1
0.285021673071641,3.638119629586305,0
2.0253903630137553,-1.1314988951868037,1
1.3911979291858692,0.16933512718020682,1
-1.843850119482707,2.2345978776195206,0
3.6501346355826385,-0.8913558870313372,1
-3.3255072660306295,-0.34524023410479904,0
-3.4906989933642962,2.1687057993002745,0
-2.954981490523312,-0.40185584288710247,0
-3.1628674771154848,0.4808959491394125,0
4.0184021743504665,-0.9710245099223944,1
1.048235405241762,-0.05016621708293848,1
3.8433740274700776,-0.7069108945134217,1
2.0871225233734534,1.3314289009338964,1
-1.2803075012554188,0.06968922003112983,0
-0.4057554288525532,1.6728845993072634,0
-2.476249303885181,-0.8942198409275804,0
-3.019179277081799,-1.2832322713007465,0
-3.1059060819850064,4.088764443718662,0
-0.7891075279327237,-2.707631716392366,0
0.09576929683631846,0.4323887233564915,1
0.5381965729376506,0.8917157717724207,1
-0.39916425117921467,1.290664041500893,0
-2.3918852163534354,-0.4354495810962254,0
2.6948804677244698,1.7381622502437015,1
4.0229927720742085,-0.009340817887735062,1
-0.6189152724728989,0.709297579792464,0
-3.588493128347964,0.2794390103050902,0
-1.106556430590293,-1.7190870267729834,0
2.9215019330546124,-1.5083097823771006,1
-4.171134485061276,1.0272057224640891,0
4.2983906036174835,1.2329206806642434,1
-2.62989111473509,0.020688131989899407,0
3.098215223726226,-1.1801034348719004,1
3.5473878041931215,3.4752779013557427,1
-3.430804623600185,1.686318728440552,0
2.220334678963254,-1.1251610297554488,1
0.3700094101368909,-1.8440292117448498,1
1.9720264473976916,-2.2623796506961056,1
-2.8821286501468433,0.5376917182575925,0
-3.5088100800306847,0.022612318534787613,0
-2.8152514751414346,-0.6601590654912305,0
-2.1791689199212447,-0.19028608041115755,0
-2.3626959379365355,0.15199640225720285,0
-1.2370614224661876,-1.584351747989383,0
4.573142573930602,1.8774740815310942,1
5.117791121027107,0.37639465072085365,1
-3.199176690101427,0.06766667783685075,0
-3.7230009647101303,-0.021407588122851158,0
3.9016953361045443,-0.8290902974589377,1
-1.101651046182673,-1.1591006884408748,0
-2.771645784395064,-0.9050539295521411,0
3.3257306253239873,-0.6159911395558594,1
-2.4981507723438727,-1.6683375113780992,0
-1.9081536574153266,-2.4421058497993777,0
-2.9460847971563706,-0.861507926745636,0
-2.5763273985516513,-1.2410239294562107,0
0.7103609875666123,0.44562025857352244,1
4.298659874931278,-0.8649687665104862,1
-2.9209604266616043,0.6565613361246131,0
-2.285699173150332,-1.0906273349455966,0
4.142459113478533,-0.28940488523339786,1
-2.3870128766678707,-0.5195972675224821,0
-1.273414548078094,1.8326424778615027,0
-3.6052357530260304,0.10678424292615542,0
2.7186490964728534,-1.17028562438986,1
3.2956057286155294,-1.3916150222478625,1
3.090775005784659,-0.9333817904070048,1
-1.9676309677348427,2.0545576407245054,0
1.0160561358529876,0.5991920286065668,1
2.7592302257167076,-1.699569869473103,1
3.0527371684016673,1.892764681730575,1
5.393663316384267,-0.47732319753203484,1
-3.3337072318306653,0.3689595694131972,0
-2.170856322494575,-2.4539419438031307,0
-2.8043391476732342,-1.4401353435574125,0
-1.5402477365488993,2.375327897455819,0
-2.2241457835267986,-1.4346016236273917,0
3.43681367812615,3.28364649485534,1
-1.0536609693429528,0.7251289749035389,0
3.1676844469448864,-1.4910997571964746,1
-1.9702610240954748,3.559217360773178,0
-0.8198359365733823,4.302588604494052,0
2.3774831912110947,-1.856717067405787,1
-0.533040442547078,1.6067211816622233,0
-4.08077161571729,0.5141398396443769,0
5.395086217251653,-0.22817083980789463,1
